Region Name,City,State,Metro,County Name,Month,Value
International District,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,2.32521739130435
International District,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,
International District,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,
International District,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,02/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,03/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,04/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,05/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,06/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,07/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,08/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,09/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,10/01/2010 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,11/01/2010 12:00:00 AM,1.40562248995984
Factoria,Bellevue,WA,Seattle,King,12/01/2010 12:00:00 AM,1.38139534883721
Factoria,Bellevue,WA,Seattle,King,01/01/2011 12:00:00 AM,1.36439267886855
Factoria,Bellevue,WA,Seattle,King,02/01/2011 12:00:00 AM,1.36439267886855
Factoria,Bellevue,WA,Seattle,King,03/01/2011 12:00:00 AM,1.32941176470588
Factoria,Bellevue,WA,Seattle,King,04/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,05/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,06/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,07/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,08/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,09/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,10/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,11/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,12/01/2011 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,01/01/2012 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,02/01/2012 12:00:00 AM,1.55294117647059
Factoria,Bellevue,WA,Seattle,King,03/01/2012 12:00:00 AM,1.53494176372712
Factoria,Bellevue,WA,Seattle,King,04/01/2012 12:00:00 AM,1.57444005270092
Factoria,Bellevue,WA,Seattle,King,05/01/2012 12:00:00 AM,1.74901960784314
Factoria,Bellevue,WA,Seattle,King,06/01/2012 12:00:00 AM,1.72212978369384
Factoria,Bellevue,WA,Seattle,King,07/01/2012 12:00:00 AM,1.62248995983936
Factoria,Bellevue,WA,Seattle,King,08/01/2012 12:00:00 AM,1.57647058823529
Factoria,Bellevue,WA,Seattle,King,09/01/2012 12:00:00 AM,1.5506329113924
Factoria,Bellevue,WA,Seattle,King,10/01/2012 12:00:00 AM,1.5506329113924
Factoria,Bellevue,WA,Seattle,King,11/01/2012 12:00:00 AM,1.57720588235294
Factoria,Bellevue,WA,Seattle,King,12/01/2012 12:00:00 AM,1.6500904159132
Factoria,Bellevue,WA,Seattle,King,01/01/2013 12:00:00 AM,1.54090909090909
Factoria,Bellevue,WA,Seattle,King,02/01/2013 12:00:00 AM,1.66666666666667
Factoria,Bellevue,WA,Seattle,King,03/01/2013 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,04/01/2013 12:00:00 AM,
Factoria,Bellevue,WA,Seattle,King,05/01/2013 12:00:00 AM,1.85352622061483
Factoria,Bellevue,WA,Seattle,King,06/01/2013 12:00:00 AM,1.77674418604651
Factoria,Bellevue,WA,Seattle,King,07/01/2013 12:00:00 AM,1.8046511627907
Factoria,Bellevue,WA,Seattle,King,08/01/2013 12:00:00 AM,1.91566265060241
Factoria,Bellevue,WA,Seattle,King,09/01/2013 12:00:00 AM,1.8046511627907
Factoria,Bellevue,WA,Seattle,King,10/01/2013 12:00:00 AM,1.85352622061483
Factoria,Bellevue,WA,Seattle,King,11/01/2013 12:00:00 AM,1.90931780366056
Factoria,Bellevue,WA,Seattle,King,12/01/2013 12:00:00 AM,1.92595673876872
Factoria,Bellevue,WA,Seattle,King,01/01/2014 12:00:00 AM,2.03435804701627
Factoria,Bellevue,WA,Seattle,King,02/01/2014 12:00:00 AM,1.98003327787022
Factoria,Bellevue,WA,Seattle,King,03/01/2014 12:00:00 AM,1.74271844660194
Factoria,Bellevue,WA,Seattle,King,04/01/2014 12:00:00 AM,1.74271844660194
Factoria,Bellevue,WA,Seattle,King,05/01/2014 12:00:00 AM,1.79126213592233
Factoria,Bellevue,WA,Seattle,King,06/01/2014 12:00:00 AM,1.79126213592233
Factoria,Bellevue,WA,Seattle,King,07/01/2014 12:00:00 AM,1.79126213592233
Factoria,Bellevue,WA,Seattle,King,08/01/2014 12:00:00 AM,1.86893203883495
Factoria,Bellevue,WA,Seattle,King,09/01/2014 12:00:00 AM,1.93689320388349
Factoria,Bellevue,WA,Seattle,King,10/01/2014 12:00:00 AM,1.8047619047619
Factoria,Bellevue,WA,Seattle,King,11/01/2014 12:00:00 AM,1.81860465116279
Bridle Trails,Kirkland,WA,Seattle,King,02/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,03/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,04/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,05/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,06/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,07/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,08/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,09/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,10/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,11/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,12/01/2010 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,01/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,02/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,03/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,04/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,05/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,06/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,07/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,08/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,09/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,10/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,11/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,12/01/2011 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,01/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,02/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,03/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,04/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,05/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,06/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,07/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,08/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,09/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,10/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,11/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,12/01/2012 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,01/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,02/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,03/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,04/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,05/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,06/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,07/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,08/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,09/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,10/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,11/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,12/01/2013 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,01/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,02/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,03/01/2014 12:00:00 AM,1.45251396648045
Bridle Trails,Kirkland,WA,Seattle,King,04/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,05/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,06/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,07/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,08/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,09/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,10/01/2014 12:00:00 AM,
Bridle Trails,Kirkland,WA,Seattle,King,11/01/2014 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,02/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,03/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,04/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,05/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,06/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,07/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,08/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,09/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,10/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,11/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,12/01/2010 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,01/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,02/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,03/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,04/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,05/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,06/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,07/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,08/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,09/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,10/01/2011 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,11/01/2011 12:00:00 AM,1.12393566698202
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,12/01/2011 12:00:00 AM,1.07852412488174
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,01/01/2012 12:00:00 AM,1.17218543046358
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,02/01/2012 12:00:00 AM,1.15309446254072
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,03/01/2012 12:00:00 AM,1.14081996434938
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,04/01/2012 12:00:00 AM,1.1729055258467
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,05/01/2012 12:00:00 AM,1.17736185383244
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,06/01/2012 12:00:00 AM,1.15720858895705
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,07/01/2012 12:00:00 AM,1.11755952380952
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,08/01/2012 12:00:00 AM,1.0920245398773
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,09/01/2012 12:00:00 AM,1.11532738095238
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,10/01/2012 12:00:00 AM,1.18003565062388
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,11/01/2012 12:00:00 AM,1.23993558776167
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,12/01/2012 12:00:00 AM,1.24503311258278
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,01/01/2013 12:00:00 AM,1.24503311258278
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,02/01/2013 12:00:00 AM,1.26601520086862
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,03/01/2013 12:00:00 AM,1.24688057040998
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,04/01/2013 12:00:00 AM,1.20142602495544
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,05/01/2013 12:00:00 AM,1.14427860696517
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,06/01/2013 12:00:00 AM,1.10406811731315
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,07/01/2013 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,08/01/2013 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,09/01/2013 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,10/01/2013 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,11/01/2013 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,12/01/2013 12:00:00 AM,1.16299559471366
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,01/01/2014 12:00:00 AM,1.2
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,02/01/2014 12:00:00 AM,1.36649214659686
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,03/01/2014 12:00:00 AM,1.40268456375839
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,04/01/2014 12:00:00 AM,1.43624161073825
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,05/01/2014 12:00:00 AM,1.42819383259912
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,06/01/2014 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,07/01/2014 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,08/01/2014 12:00:00 AM,
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,09/01/2014 12:00:00 AM,1.25354777672658
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,10/01/2014 12:00:00 AM,1.23724489795918
Boulevard Bluffs,Everett,WA,Seattle,Snohomish,11/01/2014 12:00:00 AM,1.35588235294118
Crown Hill,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,1.26923076923077
Crown Hill,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,01/01/2013 12:00:00 AM,1.23076923076923
Crown Hill,Seattle,WA,Seattle,King,02/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,03/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,04/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,05/01/2013 12:00:00 AM,1.3465250965251
Crown Hill,Seattle,WA,Seattle,King,06/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,07/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,08/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,09/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,10/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,11/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,12/01/2013 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,01/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,02/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,03/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,04/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,05/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,06/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,07/01/2014 12:00:00 AM,1.6084229390681
Crown Hill,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,
Crown Hill,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Denny Triangle,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,2.08086785009862
Denny Triangle,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,2.08086785009862
Denny Triangle,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,1.86170212765957
Denny Triangle,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,1.83995327102804
Denny Triangle,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,1.84859154929577
Denny Triangle,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,1.86170212765957
Denny Triangle,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,1.86170212765957
Denny Triangle,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,1.88163884673748
Denny Triangle,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,2.56428571428571
Denny Triangle,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,2.46179966044143
Denny Triangle,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,2.3543990086741
Denny Triangle,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,2.62295081967213
Denny Triangle,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,2.45454545454545
Denny Triangle,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,2.45454545454545
Denny Triangle,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,2.46305418719212
Denny Triangle,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,2.40566037735849
Denny Triangle,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,2.45901639344262
Denny Triangle,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,2.45901639344262
Denny Triangle,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,2.32383808095952
Denny Triangle,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,2.32383808095952
Denny Triangle,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,2.2557003257329
Denny Triangle,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,2.42718446601942
Denny Triangle,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,2.60507880910683
Denny Triangle,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,2.42718446601942
Denny Triangle,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,2.47376311844078
Denny Triangle,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,2.23311546840959
Denny Triangle,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,2.52688172043011
Denny Triangle,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,2.46960486322188
Denny Triangle,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,2.42502585315408
Denny Triangle,Seattle,WA,Seattle,King,01/01/2013 12:00:00 AM,2.48484848484848
Denny Triangle,Seattle,WA,Seattle,King,02/01/2013 12:00:00 AM,2.56195965417867
Denny Triangle,Seattle,WA,Seattle,King,03/01/2013 12:00:00 AM,2.36875
Denny Triangle,Seattle,WA,Seattle,King,04/01/2013 12:00:00 AM,2.49741468459152
Denny Triangle,Seattle,WA,Seattle,King,05/01/2013 12:00:00 AM,2.65748031496063
Denny Triangle,Seattle,WA,Seattle,King,06/01/2013 12:00:00 AM,2.70325203252033
Denny Triangle,Seattle,WA,Seattle,King,07/01/2013 12:00:00 AM,2.7972027972028
Denny Triangle,Seattle,WA,Seattle,King,08/01/2013 12:00:00 AM,2.73204903677758
Denny Triangle,Seattle,WA,Seattle,King,09/01/2013 12:00:00 AM,2.61811023622047
Denny Triangle,Seattle,WA,Seattle,King,10/01/2013 12:00:00 AM,2.6025390625
Denny Triangle,Seattle,WA,Seattle,King,11/01/2013 12:00:00 AM,2.64395782643958
Denny Triangle,Seattle,WA,Seattle,King,12/01/2013 12:00:00 AM,2.64395782643958
Denny Triangle,Seattle,WA,Seattle,King,01/01/2014 12:00:00 AM,2.6025390625
Denny Triangle,Seattle,WA,Seattle,King,02/01/2014 12:00:00 AM,2.63185108583247
Denny Triangle,Seattle,WA,Seattle,King,03/01/2014 12:00:00 AM,2.73722627737226
Denny Triangle,Seattle,WA,Seattle,King,04/01/2014 12:00:00 AM,2.71739130434783
Denny Triangle,Seattle,WA,Seattle,King,05/01/2014 12:00:00 AM,2.70577933450088
Denny Triangle,Seattle,WA,Seattle,King,06/01/2014 12:00:00 AM,2.69264448336252
Denny Triangle,Seattle,WA,Seattle,King,07/01/2014 12:00:00 AM,2.71922054915855
Denny Triangle,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,2.77698355968549
Denny Triangle,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,2.77698355968549
Denny Triangle,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,2.7363184079602
Denny Triangle,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,2.74928774928775
Robinswood,Bellevue,WA,Seattle,King,02/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,03/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,04/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,05/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,06/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,07/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,08/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,09/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,10/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,11/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,12/01/2010 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,01/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,02/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,03/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,04/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,05/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,06/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,07/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,08/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,09/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,10/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,11/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,12/01/2011 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,01/01/2012 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,02/01/2012 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,03/01/2012 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,04/01/2012 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,05/01/2012 12:00:00 AM,
Robinswood,Bellevue,WA,Seattle,King,06/01/2012 12:00:00 AM,
